SMILES,Max_Tanimoto_Similarity
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,0.3157894736842105
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0.31746031746031744
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,1.0
Clc2ccc1oc(=O)[nH]c1c2,0.32142857142857145
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,0.7222222222222222
c1ccc2c(c1)ccc3c4ccccc4ccc23,1.0
Cl\C=C/Cl,0.375
C/C1CCCCC1\C,0.6666666666666666
CC/C=C\C,1.0
CC(C)=CCCC(C)=CC(=O),0.56
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.2702702702702703
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,0.7291666666666666
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,0.5833333333333334
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0.7777777777777778
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,0.7678571428571429
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,0.7678571428571429
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,0.8372093023255814
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,0.3877551020408163
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,0.35714285714285715
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.6551724137931034
CCSC(=O)N(CC)C1CCCCC1 ,0.36363636363636365
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,0.4594594594594595
O=C2NC(=O)C1(CCC1)C(=O)N2,0.8823529411764706
C1CCCCCC1,1.0
OC1CCCCCC1,1.0
C1CCC=CCC1,0.8888888888888888
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,1.0
C1CCCCC1,1.0
OC1CCCCC1,1.0
O=C1CCCCC1,0.3
C1CCC=CC1,0.8888888888888888
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,0.2391304347826087
O=C2NC(=O)C1(CCCCC1)C(=O)N2,1.0
C1CCCCCCC1,1.0
OC1CCCCCCC1,1.0
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,1.0
C1CCCC1,1.0
C1CC=CC1,0.7777777777777778
O=C2NC(=O)C1(CCCC1)C(=O)N2,0.9411764705882353
O=C2NC(=O)C1(CC1)C(=O)N2 ,0.7647058823529411
CN(C)C(=O)NC1CCCCCCC1,0.4444444444444444
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,0.7719298245614035
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.8518518518518519
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.8518518518518519
Nc1cc[nH]c(=O)n1 ,0.4
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,0.6111111111111112
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,0.65
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,1.0
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,1.0
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0.5384615384615384
C1CCC2CCCCC2C1,0.38461538461538464
CCCCSP(=O)(SCCCC)SCCCC,0.35
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.8461538461538461
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0.7843137254901961
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,0.7843137254901961
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,0.625
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.8596491228070176
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,0.8181818181818182
CC2(C)C1CCC(C)(C1)C2=O,0.36666666666666664
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.5833333333333334
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,1.0
CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,1.0
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,0.6333333333333333
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,0.6808510638297872
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,0.4186046511627907
o1c2ccccc2c3ccccc13,0.4666666666666667
c1ccc2c(c1)sc3ccccc23,0.4666666666666667
BrCBr,0.5
CCCCOCCCC,0.7058823529411765
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0.6666666666666666
CCCCOC(=O)c1ccccc1C(=O)OCCCC ,0.8571428571428571
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,0.5263157894736842
ClCCl,0.5
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,0.5416666666666666
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0.4444444444444444
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,1.0
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,0.47058823529411764
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,0.23076923076923078
CCOCC,0.6363636363636364
CCOC(=O)c1ccccc1C(=O)OCC,0.6666666666666666
CCSCC,0.45454545454545453
CCSSCC,0.45454545454545453
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ,0.48148148148148145
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,0.7272727272727273
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,0.5813953488372093
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,0.8
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,0.8
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,1.0
ICI,0.42857142857142855
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,0.696969696969697
CC(C)OC(C)C,0.3333333333333333
CC(C)SC(C)C,0.3333333333333333
CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.2653061224489796
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,0.5531914893617021
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,0.42857142857142855
CCCCc1c(C)nc(nc1O)N(C)C ,0.3448275862068966
COCOC,0.35714285714285715
COC(=O)c1ccccc1C(=O)OC,0.6086956521739131
CSC,0.5
CSSC,0.5
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,1.0
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,0.5405405405405406
OC1C(O)C(O)C(O)C(O)C1O,0.29411764705882354
CCCSCCC,0.38461538461538464
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,1.0
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,0.2702702702702703
CNC(=O)Oc1ccccc1C2OCCO2,0.4878048780487805
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,0.4583333333333333
O(c1ccccc1)c2ccccc2,0.5294117647058824
N(c1ccccc1)c2ccccc2,0.5714285714285714
C(c1ccccc1)c2ccccc2,0.6
CCCOCCC,0.6923076923076923
CCN(CC)C(=S)SSC(=S)N(CC)CC,0.5
CCOP(=S)(OCC)SCCSCC,0.6923076923076923
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,0.5
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.75
CC1=CCC(CC1)C(C)=C,0.47058823529411764
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,0.6071428571428571
CCOc1ccc(NC(N)=O)cc1,0.7241379310344828
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,0.5263157894736842
CCCCCCCCCCCCCCCCCCCC,1.0
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,1.0
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,1.0
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,0.5434782608695652
CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,0.5
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,0.52
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,0.25
OCC(O)C(O)CO,0.6666666666666666
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,0.7209302325581395
c1(OC)ccc(CC=C)cc1,0.5151515151515151
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,0.7209302325581395
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,0.6590909090909091
CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0.6444444444444445
CC,0.3333333333333333
CCS,0.5
CCO,0.5555555555555556
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,0.6041666666666666
CCSCc1ccccc1OC(=O)NC ,0.525
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.7727272727272727
CCCCc1c(C)nc(NCC)[nH]c1=O,0.4583333333333333
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C ,0.8
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,1.0
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,1.0
CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,0.2978723404255319
CCOC(=O)C,0.5789473684210527
CCOC(=O)c1ccccc1,0.6538461538461539
CCCCCOC(=O)CC,0.6818181818181818
CCOC(=O)C=Cc1ccccc1,0.46875
CCCCCCCCCC(=O)OCC,1.0
CCOC=O,0.5882352941176471
CCCCCCC(=O)OCC,1.0
CCCCCC(=O)OCC,0.95
CCCCCCCCC(=O)OCC,1.0
CCCCCCCC(=O)OCC,1.0
CCCOC(=O)CCC,0.6666666666666666
CCOC(=O)CC,0.6666666666666666
CCCOCC,0.6923076923076923
CCOC=C,0.5294117647058824
CCc1ccccc1,0.6666666666666666
CCC1CCCCC1,0.5263157894736842
C=C,0.16666666666666666
CCOC(=O)c1ccc(N)cc1,1.0
CCOC(=O)c1ccc(O)cc1,0.6923076923076923
C#C,0.14285714285714285
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,0.41025641025641024
CCOC(=O)c1cncn1C(C)c2ccccc2,0.425
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,0.2608695652173913
CC12CCC(CC1)C(C)(C)O2 ,1.0
COc1cc(CC=C)ccc1O,0.5151515151515151
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,0.35135135135135137
Cc1occc1C(=O)Nc2ccccc2,0.5151515151515151
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,0.55
CN(C)C(=O)SCCCCOc1ccccc1,0.42857142857142855
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,0.45652173913043476
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.7115384615384616
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,0.6285714285714286
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.55
CN(C)C(=O)Nc1ccccc1,0.6666666666666666
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,0.5652173913043478
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,0.5423728813559322
Nc1nc(=O)[nH]cc1F,0.5714285714285714
CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,0.5901639344262295
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.7142857142857143
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,0.5576923076923077
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,1.0
c1ccc2c(c1)c3cccc4cccc2c34,0.7368421052631579
C1c2ccccc2c3ccccc13,0.6363636363636364
Fc1ccccc1,0.5833333333333334
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,0.5373134328358209
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,1.0
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,0.37142857142857144
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,0.3793103448275862
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,0.5652173913043478
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.5285714285714286
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.4888888888888889
COP(=S)(OC)SCC(=O)N(C)C=O,0.45652173913043476
OCC1OC(O)(CO)C(O)C1O,0.42105263157894735
c1ccoc1,0.2222222222222222
O=Cc1ccco1,0.3333333333333333
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),0.2641509433962264
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,0.32786885245901637
OCC1OC(O)C(O)C(O)C1O,0.68
CCC1(CCC(=O)NC1=O)c2ccccc2 ,0.47368421052631576
OCC(O)CO,0.5
CC(=O)OCC(COC(=O)C)OC(=O)C,0.5652173913043478
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,0.24675324675324675
COc1ccccc1O ,1.0
Nc2nc1[nH]cnc1c(=O)[nH]2 ,0.3548387096774194
FC(F)(F)C(Cl)Br ,0.4166666666666667
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,0.22807017543859648
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0.6296296296296297
CCCCCCC,1.0
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,0.5
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.5
CCCCCCCCCCCCCCCCCCCCCCCCCC,1.0
CCCCCCCCCCCCCCCC,1.0
Cc1c(C)c(C)c(C)c(C)c1C,0.45454545454545453
CCCCCC,0.875
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,0.48
CCCCCCc1ccccc1,0.95
O=C1CNC(=O)N1 ,0.3888888888888889
N(Nc1ccccc1)c2ccccc2 ,0.5714285714285714
c1ccccc1C(O)C(O)c2ccccc2,0.6470588235294118
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,0.5681818181818182
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,0.7678571428571429
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.7678571428571429
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,0.6296296296296297
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.7209302325581395
O=c1[nH]cnc2nc[nH]c12 ,0.5
C1Cc2ccccc2C1,0.8571428571428571
CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,0.36363636363636365
c2ccc1[nH]ncc1c2 ,0.38461538461538464
c2ccc1[nH]ccc1c2,0.3888888888888889
c2ccc1NCCc1c2 ,0.4090909090909091
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0.52
Ic1ccccc1,0.42857142857142855
CCI,0.5555555555555556
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,0.7333333333333333
CI,0.2857142857142857
Oc1c(I)cc(C#N)cc1I,0.52
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,0.6470588235294118
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,0.42857142857142855
CC(C)COC(=O)C,0.5652173913043478
CC(C)COC=O,0.5454545454545454
CC(C)Cc1ccccc1,0.47619047619047616
C1N(C(=O)NCC(C)C)C(=O)NC1,0.2765957446808511
Cc1cc(no1)C(=O)NNCc2ccccc2,0.3902439024390244
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.3673469387755102
Nc1nc(O)nc2nc[nH]c12 ,0.5161290322580645
c1nccc(C(=O)NN)c1,0.36
CC(C)CCOC(=O)C,0.5652173913043478
CC(C)CCOC=O,0.5454545454545454
CC1=CC(=O)CC(C)(C)C1 ,0.42857142857142855
CNC(=O)Oc1ccccc1C(C)C,0.6470588235294118
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,0.6153846153846154
CC(C)OC(=O)C,0.43478260869565216
CC(C)OC=O,0.4090909090909091
CC(C)c1ccccc1,0.5789473684210527
CC(C)c1ccc(NC(=O)N(C)C)cc1,0.6666666666666666
c1ccc2cnccc2c1,0.47058823529411764
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,0.5476190476190477
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.6470588235294118
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,0.4375
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,0.4883720930232558
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,1.0
C1OC(O)C(O)C(O)C1O,0.3333333333333333
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,0.20689655172413793
CC(C)=CCCC(O)(C)C=C,0.3793103448275862
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.2857142857142857
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.7567567567567568
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,0.7674418604651163
CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,0.21428571428571427
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.3939393939393939
CCOC(=O)CC(=O)OCC,0.6666666666666666
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,1.0
OCC(O)C(O)C(O)C(O)CO ,1.0
Nc1cccc(Cl)c1,0.6470588235294118
Clc1cccc(Br)c1,0.6470588235294118
Clc1cccc(I)c1,0.6111111111111112
Clc1cccc(c1)N(=O)=O,0.6956521739130435
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,0.3684210526315789
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.4411764705882353
c1c(OC)c(OC)C2C(=O)OCC2c1,0.2641509433962264
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,0.7254901960784313
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,0.3902439024390244
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,0.4772727272727273
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,0.7254901960784313
CC2=CC(=O)c1ccccc1C2=O ,0.5
CC(C)C1CCC(C)CC1O ,0.3181818181818182
CC(C)C1CCC(C)CC1=O,0.30434782608695654
CCCC(C)(COC(N)=O)COC(N)=O ,0.4782608695652174
Sc2nc1ccccc1s2 ,0.3902439024390244
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,0.4791666666666667
C,0.07692307692307693
CO,0.2857142857142857
Cc1ccccc1n3c(C)nc2ccccc2c3=O,0.3333333333333333
CCC1(CC)C(=O)NC(=O)N(C)C1=O ,0.5
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,0.36363636363636365
COc1ccccc1OCC(O)COC(N)=O,0.38235294117647056
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,0.34545454545454546
COCCCNc1nc(NC(C)C)nc(SC)n1,0.6153846153846154
COc2c1occc1cc3ccc(=O)oc23 ,0.4883720930232558
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,0.5384615384615384
COC(=O)C,0.4117647058823529
COC(=O)C=C,0.3888888888888889
COC(=O)c1ccccc1,0.625
CCCCOC,0.6
CCCOC(=O)CC,0.6818181818181818
CCCCCCCCCC(=O)OC,1.0
COC=O,0.375
COC(=O)c1cc(O)c(O)c(O)c1 ,0.5185185185185185
CCCCCC(=O)OC,0.9473684210526315
CNN,0.2222222222222222
CCCCCCCCCCCC(=O)OC,1.0
COC(=O)c1cccnc1 ,0.5714285714285714
CCCCCCCCC(=O)OC,1.0
CCCCCCCC(=O)OC,1.0
CCCC(=O)OCC,0.75
CCC(=O)OC,0.5789473684210527
CCCOC,0.6
COC(C)(C)C,0.3333333333333333
CC1CCCCC1,0.9090909090909091
CC1CCCC1,0.9090909090909091
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,0.3888888888888889
COC(=O)c1ccc(O)cc1,0.625
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,0.6666666666666666
Cc1cc(=O)[nH]c(=S)[nH]1,0.25806451612903225
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,0.5333333333333333
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,0.46296296296296297
c1ccccc1(OC(=O)NC),0.5625
COc1ccc(NC(=O)N(C)C)cc1Cl,0.6857142857142857
Cc1ncc(N(=O)=O)n1CCO ,1.0
CSc1nnc(c(=O)n1N)C(C)(C)C,0.20930232558139536
Cc1ncc(N(=O)=O)n1CCO,1.0
Fc1cccc(Br)c1,0.6111111111111112
Nc1cc(nc(N)n1=O)N2CCCCC2 ,0.1891891891891892
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,0.4375
Cc1cccc(N)c1,0.7058823529411765
Nc1cccc(c1)N(=O)=O,0.6956521739130435
Oc1cccc(c1)N(=O)=O,0.6956521739130435
Cc1cccc(c1)N(=O)=O,0.6956521739130435
CON(C)C(=O)Nc1ccc(Cl)cc1,0.6857142857142857
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,0.42857142857142855
CN(C)C(=O)Nc1ccc(Cl)cc1,0.8275862068965517
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,0.2608695652173913
Cc1cccc(C)c1,0.7058823529411765
CCN(CC)c1ccccc1,0.47619047619047616
CN(C)C(=O)C,0.5384615384615384
CN(C)c1ccccc1,0.47619047619047616
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.3548387096774194
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,0.525
c1ccc2cc3cc4ccccc4cc3cc2c1,0.9090909090909091
c1ccc2ccccc2c1,0.6363636363636364
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.631578947368421
CC(C)=CCC/C(C)=C\CO,0.56
CCNc1ccccc1,0.45454545454545453
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,0.5686274509803921
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,0.42857142857142855
NC(=O)c1cccnc1 ,0.5666666666666667
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,0.42857142857142855
ON=Cc1ccc(o1)N(=O)=O ,0.5238095238095238
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,0.6808510638297872
O=C1NCCN1c2ncc(s2)N(=O)=O,0.2413793103448276
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,1.0
Clc1cccc(n1)C(Cl)(Cl)Cl,0.38461538461538464
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,0.7291666666666666
O=N(=O)c1ccccc1,0.7058823529411765
CCN(=O)=O,0.5625
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,0.53125
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,0.5238095238095238
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,0.30434782608695654
CN(=O)=O,0.46153846153846156
CNc1ccccc1,0.5
CCCCCCCCC,1.0
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,0.25925925925925924
CN(C)C(=O)NC1CC2CC1C3CCCC23,0.4444444444444444
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,0.48333333333333334
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,0.8
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,0.40816326530612246
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,0.6153846153846154
Nc1ccccc1O,0.5333333333333333
Nc1ccccc1Cl,0.6
Clc1ccccc1Br,0.5625
Clc1ccccc1I,0.5625
Clc1ccccc1N(=O)=O,0.68
CCCCCCCC,1.0
CCOC(=O)N,0.5555555555555556
Fc1ccccc1Br,0.5625
NC(=O)c1ccccc1O,1.0
COc1ccccc1O,1.0
Nc1ccccc1N(=O)=O,0.6666666666666666
COc1ccccc1N(=O)=O,0.5833333333333334
Oc1ccccc1N(=O)=O,0.7
Cc1ccccc1N(=O)=O,0.6666666666666666
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,0.6
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,0.3673469387755102
Cc1ccccc1N,0.5625
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,0.4827586206896552
CNC(=O)ON=C(SC)C(=O)N(C)C,0.47368421052631576
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,0.7674418604651163
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.5348837209302325
Cc1ccccc1C,0.6
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,0.8666666666666667
Nc1ccc(cc1)c2ccc(N)cc2,1.0
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,1.0
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,1.0
Nc1ccc(O)cc1,0.6153846153846154
O=C1NC(=O)C(=O)N1 ,0.6923076923076923
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,0.6285714285714286
